,uid,sub_uid,building,pl_base_iou,pl_seg_gt_iou,pl_seg_infer_iou,computer,t_laplacian,t_bilateral,t_mesh,t_fastga_total,t_fastga_integrate,t_fastga_peak,t_polylidar_planepoly,t_polylidar_filter,t_classify_pointcloud,t_polylabel,iou_diff
172,92,0,Building_9_02,0.9221703414253904,0.940086940456014,0.940086940456014,desktop,0.4001000000002364,0.49710000000047216,0.14840000000049258,3.9863999999987243,0.9575999999995588,3.0287999999991655,0.8714000000011879,2.8849999999991383,1.5503999999992857,0.05870000000030018,-0.017916599030623592
173,92,1,Building_9_02,0.9245308386290894,0.9353122441178782,0.9353122369773368,desktop,0.3531999999992763,0.4935000000010348,0.14230000000026166,3.8484999999965908,0.8821999999995,2.9662999999970907,0.914600000001542,3.057300000001817,1.5387000000011142,0.06349999999955003,-0.010781405488788809
174,93,0,Building_9_02,0.9382869007352311,0.9448966489425659,0.9448966489425659,desktop,0.35370000000156665,0.5041000000005624,0.22179999999849542,4.244499999998652,0.9493999999996561,3.295099999998996,1.270900000001518,3.734500000000196,1.7065999999985593,0.07909999999711204,-0.006609748207334731
175,93,1,Building_9_02,0.9432874943720851,0.9456897652401439,0.9456897652401439,desktop,0.3627000000001601,0.49690000000168766,0.34249999999858005,4.07639999999887,1.0942000000007113,2.9821999999981585,1.1070999999986952,4.474500000000603,1.6886000000013723,0.08700000000061436,-0.0024022708680587757
176,94,0,Building_9_02,0.9053928682203317,0.9018601709204094,0.9018601709204094,desktop,0.3418000000010579,0.43769999999909714,0.2080000000006521,4.044800000002624,0.909899999999908,3.134900000002716,1.1485999999969465,4.747999999999308,1.7324000000016326,0.08139999999912106,0.0035326972999223383
177,94,1,Building_9_02,0.9050323073549077,0.906116376672983,0.9059296488844059,desktop,0.34240000000096416,0.4384999999977879,0.16259999999945762,4.3318999999968355,0.9459999999990032,3.3858999999978323,1.1862000000029127,5.015900000000073,1.684099999998523,0.08050000000281443,-0.0010840693180752536
178,95,0,Building_9_01_tall,0.8968718161193221,0.8857265933620484,0.885219053195317,desktop,0.3430999999984863,0.4926999999987913,0.18150000000005662,4.552900000000193,0.897399999999493,3.6555000000007,1.0257000000031269,3.981100000000737,1.5929000000021176,0.07379999999912457,0.011145222757273698
179,95,1,Building_9_01_tall,0.8901454258398099,0.8814735977098063,0.881259660899286,desktop,0.42449999999760735,0.4807999999982826,0.3665999999995506,3.9988999999991393,0.9253999999998541,3.073499999999285,0.9675999999991802,3.646700000000891,1.68910000000011,0.0876000000005206,0.008671828130003667
180,96,0,Building_9_01_tall,0.9064237781061922,0.9104913807828493,0.9104912766512705,desktop,0.3716000000011377,0.43379999999970664,0.1601000000022168,3.803300000001286,0.8778000000013719,2.9254999999999143,0.8881999999985624,3.3223000000006664,1.4524999999991905,0.07679999999865572,-0.004067602676657067
181,96,1,Building_9_01_tall,0.9061805075421776,0.9120041690312499,0.9120039153501089,desktop,0.3704000000013252,0.5801000000005274,0.29639999999986344,3.9926999999977397,0.7821999999997331,3.2104999999980066,0.9674000000003957,3.2375000000008924,1.5022000000008973,0.07500000000248974,-0.005823661489072318
182,97,0,Building_9_01_tall,0.9341928188918195,0.9407725563007409,0.9407725563007409,desktop,0.34980000000217615,0.6321999999983063,0.1619999999995514,3.892600000000357,0.9827999999991732,2.9098000000011837,1.1273999999978912,6.440800000000024,1.7165000000005648,0.0800000000005241,-0.006579737408921371
183,97,1,Building_9_01_tall,0.9384472759160291,0.9381810529489977,0.9381810529489977,desktop,0.43180000000120344,0.6774999999983322,0.2630000000003463,4.349200000000053,1.0536999999999352,3.295500000000118,1.353399999999283,8.113699999999113,1.7495999999965761,0.07000000000090267,0.00026622296703138204
184,98,0,Building_9_01_tall,0.9381658612790573,0.9320702159687078,0.9320702159687078,desktop,0.4217999999980293,0.5173000000020522,0.3647999999998319,4.046899999998743,1.0593999999990444,2.9874999999996987,1.0790999999983342,4.959299999999445,1.7874000000013268,0.09610000000037644,0.006095645310349562
185,98,1,Building_9_01_tall,0.9381658612790573,0.9320702159687078,0.9320702159687078,desktop,0.5105999999983624,0.582600000001321,0.682500000003472,4.252500000003323,1.2217000000021017,3.0308000000012214,1.2463999999994257,4.970800000002384,1.7545000000005473,0.12070000000008463,0.006095645310349562
186,99,0,Building_9_01_tall,0.9163097541045536,0.9292211228549098,0.9299730812193382,desktop,0.494100000000941,0.5769999999998277,0.1810999999989349,4.458500000001919,1.13110000000205,3.3273999999998694,1.1727999999990857,3.242700000001264,1.7510999999998944,0.05460000000212517,-0.012911368750356145
187,99,1,Building_9_01_tall,0.9131878309971581,0.9286207597603721,0.9289936416780202,desktop,0.3753999999993596,0.49699999999930355,0.23339999999905103,4.314099999998433,0.9814000000005763,3.332699999997857,1.4055000000006146,3.208600000000672,1.765100000000075,0.07129999999833103,-0.015432928763214004
188,100,0,Building3_Example2,0.8256209587556786,0.9453424563716715,0.9453424563716715,desktop,0.3515999999983421,0.44730000000114956,0.15590000000287318,3.8395000000051027,1.0201000000016336,2.819400000003469,0.878499999998894,5.053700000001271,1.770199999999278,0.06929999999982783,-0.11972149761599282
